,ACVRL1,AKAP13,ATP11A,BTRC,DEPTOR,DPP9,DSP,FAM13A,FKBP5,FUT6,GPR157,IL7,KIF15,MAD1L1,MUC5B,NPRL3,PSKH1,RIPK4,TERT,TOLLIP
ACH-002538,0.06768497168411164,-0.04809012795373774,0.19215291186563446,-0.07307159562457322,-0.12710827867439264,-0.06462281707898228,-0.0762595013638353,0.031764441586250566,0.05715159746730997,-0.042465903262348066,0.038508272402385316,0.0281359332500684,-0.034716806320262694,-0.19144715800413048,0.10949764074791245,,0.05372357541615602,-0.19640765477718192,-0.06019861343710226,-0.07123354694114573
ACH-002650,0.05197173220015598,0.009364189396960937,0.0312078070788457,-0.020881390163484448,-0.08098913707206913,-0.01519956320901883,-0.14405744662537764,0.0078028804518134945,0.005677771752442717,-0.2641586303473693,0.05638496100009788,0.06484663037788299,-0.07654598946217167,-0.08913773405663569,-0.01752691721568609,,0.006696352323939919,-0.31702949398826014,-0.3466061485751688,0.13101497715402027
ACH-002690,0.019855102998517626,-0.051494764049436634,0.15237977409563866,-0.13830698861042665,-0.0003954809354154501,-0.1240450344436434,0.053825019167380125,-0.0451996339062118,0.014182666767469987,0.03424599928476482,0.0035294075319456004,0.010907837523077071,-0.02152258271719873,0.058424863887388184,0.007332735014975229,,0.011394696311636449,0.08771269611275592,-0.016043215142868716,0.1884151760048772
ACH-002710,0.05082239433247673,-0.05423427606597733,0.009221360722902253,-0.10634060789134056,-0.02486907986712206,0.061871847521257815,-0.15749427433853447,0.012112624481765144,0.08314338764484605,0.05113701666754755,-0.023615192716952015,0.13298716692150772,-0.1386661374453771,0.04723333299222643,0.010478612074739907,,0.061422114010356674,-0.07358653089388481,-0.059874263893323135,0.10292472321560686
ACH-002711,0.16315650020273487,-0.5245457962494757,-0.05095391121479523,-0.14304920718779593,-0.012729962307231668,-0.12213727475740693,-0.2506309745349628,0.030017858029263562,-0.40889089325804573,-0.00514968736196467,-0.049824650746152985,0.007999776482978907,-0.04124278077784657,-0.12383385585638054,-0.16353978034277522,0.26123994363497643,-0.12562652034340496,-0.13491730146111056,-0.10167406336278845,0.009505012129561966
ACH-000017,0.13097828242423531,-0.05794149416206504,0.12243191344510833,-0.1221032774399015,-0.002133496750610045,-0.016676526950682315,-0.19249115446533827,0.19325067864319384,0.10693185714890532,0.15145185444722795,0.13303604786967232,0.1341970401965676,-0.10649148653757672,-0.007516578566435866,-0.015182843600019667,,0.15764503435163385,-0.03713103003886673,0.06234466014601274,0.16969318803539774
ACH-000040,0.18583535331711848,-0.011450021104046542,0.04869855930137877,-0.11678838561558641,0.08453791691192354,0.007993329013212848,-0.06809321703041929,0.16769901934563858,0.02156392531195722,-0.1308341399247508,0.10627690167403765,-0.021068659921713154,-1.138144655874378,0.309176864780185,0.06187185486681025,,0.09211815578569735,-0.2980411466877973,0.013721078177494295,0.047875843550810794
ACH-000041,0.013382188554064412,0.11705195249677883,-0.005939311836548094,-0.11692325280751689,-0.11270187412527909,-0.2054047018991712,-0.079689300751435,0.10644340023856803,-0.07617256942956838,-0.13187931582554815,0.09083570592102917,0.11710242560796348,-0.11582410870998953,-0.016300283649434685,-0.3032630687356249,,0.14028672759484248,-0.15240832597110354,0.0034627054629827875,0.08667221643590177
ACH-000086,0.10150055099385946,-0.046488189369930946,0.050000298577296154,0.005931094719050997,-0.03365204058706148,0.16349490923927082,0.12186411005797772,-0.1121998757912158,0.0970840914354131,-0.02591930905735256,0.11263811926664104,0.08125409275170999,-0.3610225631302363,-0.14425554998988055,0.08192782318697958,,0.33981922753293436,-0.04794809689464704,0.013085805634784592,0.1522169053531556
ACH-000090,0.10088549013517178,0.06277367128618565,-0.06005558593475682,-0.16944378171605584,-0.11228413197664282,-0.20249877661878068,-0.24861493554668945,-0.14779560517903895,0.24937149926505858,-0.03106661763250934,-0.010722247860970601,0.08976015702119369,-0.23000747255480325,0.046924393583119645,0.037086296870301017,,0.31959095674689586,0.11920607388985335,0.16759318461010053,0.05020958143639533
ACH-000151,-0.10551469081627207,0.12578050598660404,-0.10231235418130935,-0.031335700870860614,-0.095771572913073,0.2299682620966592,-0.5308381261608658,-0.059893976516040184,-0.23582894827315454,-0.00924612431847753,-0.11847036502214749,-0.14863704393441451,-0.09099049480976493,-0.034947142786204415,-0.23852682663701447,,-0.2952480047196381,0.19813243813385972,-0.1094889976585201,0.1012606995315331
ACH-000206,0.06159375856482607,-0.3191509079527352,-0.05303044168270357,-0.16657695114952847,-0.10846995473092122,0.184752191223615,-0.006975534017741675,0.09178216591408565,0.10410399116608282,0.0792537326091205,0.04105872985250666,-0.05255283981223666,0.011573400847280868,0.015042999885856376,-0.08643973067166856,,0.0831175356847425,-0.13640893638068277,-0.3300808898369476,0.30279275252733073
ACH-000207,-0.202686002402137,0.22701036301927288,0.08723616201421235,-0.0638979812210593,-0.05640908835253587,-0.1702967523633323,0.19820869580231937,0.12651955617024768,0.013950854472131506,-0.24150046511452533,-0.019560954535279906,0.07278195815390023,0.020536475218777467,-0.02062645155656108,-0.07660676473645807,,0.09682124457926986,0.10887781939019922,-0.06583784786231406,0.02685881008911814
ACH-000219,-0.014371879232778204,-0.14216932298929527,-0.061091840443166734,-0.05832711133184158,-0.07833791012162485,-0.1009813881363254,-0.014485678108921214,0.01821451733111231,0.08854657940359717,0.1293129013180372,-0.07802974056610455,0.08714813713685368,-0.2008558249006927,-0.11412123602899882,-0.0480784874412003,,0.20285013822897424,0.013955794306133196,-0.12541147943709563,0.09511031342107958
ACH-000231,0.05605152321891073,-0.08518674602477172,-0.027380651227674194,-0.17934487036574834,-0.06194128791036778,0.0107773730081051,-0.01160705976462277,0.08144923058830858,0.05761920701580924,-0.16705978304067995,0.06783235262204701,0.25923689535300176,-0.07628013023746799,0.031788187443615876,0.05784825939425457,,0.021718685466485088,-0.07129284890544456,-0.09634836154405918,0.03818869186012506
ACH-000244,-0.036340172702240776,-0.17567925091534004,0.07403065335157545,-0.07654620280064874,0.0608881924217468,0.05508794767031595,0.1384521526208204,0.15491047329085197,-0.059153218168708395,-0.18060799752622866,-0.02790610112813555,0.1379701712036398,-1.1956035728395769,0.02213648435188996,0.07467939528695422,,0.19239709142736905,-0.04185010304387101,-0.18091977389404365,0.2866473394813611
ACH-000246,-0.05015347617360586,0.14573889295539466,0.09102314250426183,-0.20883063707047644,-0.1335041362763118,-0.05485914204807289,-0.09636034818705952,0.138765507310883,-0.11500522313152345,-0.08633891694714287,-0.11331409559982088,0.19309212990613933,-0.12048019286950279,-0.30440313379371153,-0.01791292944909964,,0.2477157724602264,-0.12980478831433184,-0.05633590230376222,0.06055785814659252
ACH-000259,0.014815915765959014,0.16499857108195418,0.004326369091741522,-0.22865595751940965,-0.08080918747732482,-0.021555116665702367,-0.05933724380189143,0.01052589626723982,0.07520500739236138,0.04609381135919258,0.06679203792998796,0.06314974077225013,-0.17802619621922716,0.09684364906384696,-0.12808229505507918,,-0.15269589051581958,-0.047420426604091466,-0.04053109311806216,0.15189982742212366
ACH-000279,-0.025206554589299483,0.21832210885193826,0.07105265179507575,-0.14932902302348205,-0.031353454944381604,-0.0664279194051668,-0.04725810438628783,0.050039631052628715,0.17675615734097558,-0.08747970834061199,-0.047112454517481486,0.17635420788781447,-0.5359059175101206,0.09824719010224217,-0.01744905506378929,,0.19919217795236605,-0.1769352324730683,-0.17811143920896078,0.14870498073211014
ACH-000295,0.23784681900933538,0.0976780700262603,-0.12040818167968928,-0.2063430464475003,0.00040552832000805006,0.31201423802115374,-0.09499785520995656,0.014533396060279861,-0.0010920180964110252,0.17275033685682123,-0.44137541912115563,0.18817307550922713,-0.022514410969652093,-0.07428673857779747,-0.24966740679794153,,0.028728552227281615,-0.1653918486413444,-0.2506013120522655,0.03675854416998616
ACH-000296,-0.1062563679865573,0.04980278906054108,0.12885013374769308,-0.10838736603745594,0.16713411143961038,0.13510513487921835,0.28956306263799725,-0.0344441310307335,0.11472753075405649,0.0995389572880469,-0.046806291066450886,0.11246826499771836,-0.05976915801733666,-0.2066116076340288,0.1996336417291426,,0.13125208478892023,-0.017452057958220066,0.03401518639926303,0.18084158530305208
ACH-000316,0.06854453994546846,0.09419252508671208,-0.09421964746644522,-0.11359220505455081,0.022269941524300493,-0.024173087628076663,-0.1473962735011608,0.028792847888109947,0.11621122808733521,-0.007046138561787648,0.10386001271710314,0.030800740892450176,-0.15299308691331812,-0.035026748962263946,-0.4057417964377994,,0.07853299729558202,-0.05639749727833858,-0.5362981684097214,-0.19986787632548816
ACH-000336,0.18344137210047115,0.16042722230677406,-0.09816556976838613,-0.11486554981659207,0.08021304265797598,0.14914250517728123,-0.04262077781416025,0.18333034224367561,0.16595893450543883,-0.04025010628903884,-0.17856517323638013,0.1610756984895178,0.11258320870063104,-0.09351324802895977,-0.17364515444505957,,0.34908918970323155,0.12025532626557925,-0.6603071443060791,0.2227103727149234
ACH-000367,-0.06415541944009681,-0.0338923135309875,0.35933286805310893,-0.6221498650485292,-0.18435727034173588,0.3071296271301969,-0.18325600921768198,0.295255430903022,0.2893199286597335,0.3525663358099061,0.36756364930424773,0.09440592762347182,-0.17316055690371657,0.26607954540031353,0.04971388696270791,,0.28535869760718485,-0.08817407162259669,0.19976602108709807,0.154574797406484
ACH-000368,0.035129316545856014,-0.08945036496080487,-0.01932088839146399,-0.15955644976568673,-0.0975124492954796,-0.13470253383633912,0.034746379892215115,0.041966133065048955,0.07374686117228092,-0.0531678012035261,0.0023953726864703144,0.15048607136724784,-0.16494121020880936,-0.34080792403423454,-0.07166259816994049,,0.2747747154933192,-0.0315831464566623,0.03159136018020879,0.08618401884463858
ACH-000397,-0.021651079980665157,-0.10497292721081522,-0.004458012829784638,-0.12867366660506221,0.03285821151120301,0.05827520602743714,-0.10584777850527517,0.06306915963109129,0.0850804910835734,0.04075191144081469,-0.08865857015593391,0.13499190188988966,-0.33648984587469744,0.2506305481564295,-0.29278032935019455,,-0.004181897460882988,0.04694127960494248,-0.13052352602539397,0.016277985847489462
ACH-000420,0.2689578389964689,0.04363531876361525,-0.08747618725705356,-0.1601797842885872,-0.17228120753156712,0.0007488988364263288,-0.2064009822908604,0.07601341198712692,-0.017227408586100314,-0.1265323907998731,0.05211755288413142,0.1867856823323517,-0.2079515753405657,0.023295044203998624,0.02818083321206452,,0.2397125449660264,0.01033715325850209,-0.1146233135116867,0.06278133817125006
ACH-000431,0.13499506927320734,-0.08563718839322758,-0.045660405260299367,-0.0708035196763683,-0.01249093569427049,-0.10471965500855716,0.08435017293642914,-0.000399736620947555,0.018298929080507793,0.09333293789149494,0.09269798584750995,0.12144456532383548,0.00685701195261329,-0.10235560582599687,-0.061392077673519896,,0.15803865556832639,-0.006474360047981999,-0.19810944080737503,0.11050044968528236
ACH-000455,0.15952806183099663,0.06287295262795661,0.12143733459531958,-0.19348049242288842,-0.10397879468400244,-0.17450405029559554,-0.11393786230119685,0.020733417525568572,0.03107739060110092,-0.0487217204572328,-0.03917411773995888,0.13199906190650917,-0.2906733722752828,-0.23765090237395614,-0.08544732671984794,,0.011610097899041383,-0.08900200511819588,-0.028327050376932235,0.08840296332596284
ACH-000515,-0.06599146750674151,-0.06009566378689819,0.21166516489036688,-0.10790620380864706,-0.019925930474215592,-0.013919678810535303,-0.2193305189373368,-0.021260974293271284,0.21657012793095695,-0.11637260306886246,-0.019276350352511688,0.04409828370413785,-0.36729178161723364,-0.31380583503877346,0.25163367788002194,,0.38631429011420537,-0.17005893233794828,-0.014100593327537034,-0.13522765759596214
ACH-000518,-0.05231802167645889,-0.0727339955966218,0.13065440063611186,-0.3268750076752239,-0.046271493420095684,0.056544077461951094,-0.08903243072327308,-0.0046278615212819035,-0.09025844431471738,-0.007837370292682146,0.08771853008312307,-0.010223287032328277,-0.3348125314589381,-0.020889386874063484,-0.011335720395834713,,0.2513124221813211,0.13053964373332191,0.07703443200422645,0.19496418600385013
ACH-000527,0.02251850171912859,0.010561111228487572,-0.05557171527052046,-0.04247393186423838,-0.04332322457675392,0.016700399266326417,-0.09256925407780853,-0.017167540666961356,0.14736903885294428,-0.16061386707979852,-0.03539803246567737,0.057007750203947494,-0.12572073805547856,-0.17832423555053456,-0.0008207274383573784,0.11860403368468975,0.1562192596818548,-0.034550303696682244,-0.051706281654238705,0.09054116954654708
ACH-000552,-0.05459342725177289,-0.02948074798296088,-0.09332383302840347,-0.023321642594250264,-0.20844547489869997,-0.037262071783065356,-0.008521014698352453,0.10208738321961656,0.12955849429688437,0.07483163248304203,-0.09469460170764196,0.26138567257351764,-0.17549386145911836,-0.021105657905077777,-0.1650414565902682,,-0.016153656069469446,-0.04772807502553991,-0.07452362735208552,0.033567322310843604
ACH-000559,0.18392902781933118,0.06439180161139553,0.3268559199478715,-0.10744852042158701,-0.14033044849926157,-0.13012789326866467,0.08737959908875272,0.061138963474701116,-0.01687414732713243,0.031807153184766644,-0.1753551878875085,0.0029888926186023568,-0.13446216262329422,-0.03036694057679455,-0.27830200126493393,,0.09124367682431161,-0.024862066496790215,-0.02787793808268401,0.022254067039145738
ACH-000567,0.046525874321701514,0.009373668087920785,0.095947580109131,-0.15912832998060672,0.028376327636895016,-0.05527083248505927,-0.16866793969517405,-0.039679918463517386,0.10981343007526057,-0.09636904860340595,0.042014254891836994,0.2056632454693956,-0.0819762239308073,0.26606225805801187,-0.11899650455803212,,0.16171956354423528,-0.007850962928953667,-0.023365886485408223,-0.07864074780215127
ACH-000623,-0.045951450868348516,0.020109174576018442,-0.000353784650646307,0.09314951739816771,0.00671936587226217,-0.14761688446425567,-0.1466911180691862,-0.02301249710246625,-0.03443985892957579,-0.18403471294996923,0.08579413439330198,0.06301815524129267,-0.561209815751738,0.12407921328408439,-0.013670492181104298,,0.047500240249943634,-0.00511993687097273,0.05831895718673445,-0.07979060128289608
ACH-000632,-0.11489009041463061,-0.19717554796929262,0.054297513351952875,-0.1599260482242672,-0.011180258161064181,-0.3242396900918823,-0.09344723271703573,0.09239828314533172,0.03915632867718044,-0.07081665439370995,-0.015319549462076493,0.006611581919318238,-0.1235955409220119,-0.25940903496299905,0.00932864175147359,,0.05474262140276637,0.005450323678091257,-0.03955887149428322,0.06979377960722798
ACH-000639,0.08023424092075687,-0.036850364461621,0.010501173502491192,-0.16632764734888128,-0.02354953063127405,0.023347140600620493,-0.035094957811177774,0.06881991892315434,0.0054992017338590105,-0.03526400112365909,0.013115008559050664,0.1783416922069608,-0.02371066037628128,-0.2219145588142475,-0.14227969061282145,,0.16098312299873999,-0.010638777762353509,0.026681540033219694,-0.013971373937996454
ACH-000661,-0.05856511242641425,-0.18907862363169484,0.13005517341807418,-0.06962319116209761,0.053466351363997314,-0.02635935659365768,-0.053293122575420245,-0.011392768747833862,0.12183504128635178,0.004445912257642938,0.1318618955360666,0.26357427361212393,-0.3055026101432461,-0.28279891321227607,0.12320162713466747,,0.27784092959861495,-0.09670193555703122,-0.16086648153675584,0.14433041879051783
ACH-000702,-0.10067925482216092,0.0020589033595729035,0.14944942263737931,-0.06155570337498478,0.2007374951981406,-0.12459996259072473,-0.017980836928133286,0.08402078884350542,-0.07453768828098839,-0.29503465173259674,-0.058374426631913806,0.07636916778290469,-0.18483218647008162,0.01610338451897604,0.0023129916858945915,,0.584260564786682,0.03009132367430411,0.04189802508723145,0.1374625713209591
ACH-000709,0.10410801182142078,0.09761725925405848,0.027991799400348613,0.0012829261332979458,-0.13830667912758393,-0.21640634855403934,-0.20527664822810437,-0.054914754607040345,0.14484571628441315,0.07408385311929613,0.10418276342976365,0.11166771314111155,0.0050172632092489455,0.32869116868292647,-0.11838967752970192,,0.3100508130739855,-0.09066346043730966,0.18482113773571146,0.16630600689474956
ACH-000732,-0.030256196721484364,0.04411971631456949,0.09156670072721339,0.16755111345269366,-0.030933547894507613,0.14246387906690172,0.12788072922766702,-0.013724257149820604,-0.05158048843387623,-0.4989196949528928,0.2568081431453107,0.12204034033658243,-0.08837884440677628,-0.44102898354829123,-0.17690768734717394,,0.4273608377662924,0.04510201482877523,-0.46674974801474634,0.062128199948216306
ACH-000749,-0.017492116443140686,-0.2856688553107451,0.070353277289993,-0.14496098101699376,0.0341500738663745,0.25349734543879227,-0.15506657893152642,-0.08008077046446967,-0.18309400943572524,-0.08411445682045357,-0.0006814339941693705,-0.12886905592996206,-0.1777463720548772,-0.3584798289779937,0.10619021016138012,0.18866546962004363,-0.028078542062620365,0.16114979039590044,-0.0655168936051545,0.0461385572630644
ACH-000796,0.0009469000469742098,0.11386177089731857,-0.28867882658191557,-0.2595759919438162,0.01772483260643505,0.41717965557143744,-0.05152989961516358,0.059963406601722266,0.03750019677538251,0.04071470816689925,-0.0455856381693473,0.1628130916485087,-0.11525230971554654,-0.13583690869960402,-0.005168834926898014,,0.24747642365191963,0.1485817039904847,-0.05024701311021432,0.09811800024590527
ACH-000809,0.05700048239786376,-0.046880080063662406,0.0167166349181286,-0.17021998618268958,-0.011376771701655505,0.010409654870783124,-0.1273347374004696,0.11593625169787548,-0.14265148336144012,0.04100933754843683,0.08235793187935926,-0.01974165946198106,-0.5235068759185014,-0.20594869969298296,0.046742438625403185,,0.21217835990874578,0.07070156106943035,0.008393246904304652,0.07520831613446696
ACH-000819,-0.19221031601650507,-0.036225134607704865,-0.008466933622569995,-0.1017755242912601,-0.03072006845825034,0.01518039164030991,0.09842995874776471,0.11412505029620172,0.039420905336662745,-0.15894727731920089,0.042891083270423375,0.04674235201629214,-0.44042138953137233,0.10674753140047108,-0.1828654468334695,,0.18163917673742344,-0.11200274806990324,-0.26597627076305147,0.03872029400943977
ACH-000832,0.010640011642677319,0.02492370616358871,0.12976804632173097,-0.06286088769484764,0.03804444268302212,0.08761124748818946,-0.04165549601333376,0.1059946840089153,0.1449932898414256,0.06139734778799122,0.0840472058906115,-0.012274350179465016,-0.0036157312532789365,-0.048038857065415434,0.1538798888401572,,0.17143796775646297,0.002510719890418192,-0.020726634651112207,0.09798170408470001
ACH-000867,-0.026132523751877003,0.08791956796256391,-0.02360851938769756,-0.16592750290694697,-0.04016667808405974,-0.0026685931010746455,-0.13513615940784945,0.02524001040075886,0.03763354623128598,-0.07518317526542556,0.03248000211189292,0.06372426682215954,0.0062038437843235095,-0.33987098384436054,-0.018267481455639,,0.14207547943460733,-0.0318520865809605,-0.020193687079219452,0.04222556612142488
ACH-000879,0.2608074352073676,0.18482684950381997,0.17988303072563644,-0.5218370272603091,-0.11540508883060922,0.05362419336630218,-0.0820301211218934,-0.12129312483690209,-0.014821329356621608,0.30995556689508225,0.305766668713824,-0.4462347682328835,-0.2914935326653086,0.34790235866736985,0.08788392788728325,,0.5085725952209317,0.3165864923485386,0.24065047290983432,0.5162197085626242
ACH-000889,0.03144245112967424,-0.026968355426243554,0.03659154682021133,-0.1520339238065259,-0.039853383210379456,-0.08148920805750307,-0.03981877478271314,0.037219747801994225,0.14917255810013152,0.03834130996932594,0.016053744360776865,0.11620682988928732,-0.13783035128426702,-0.06608819313981501,-0.06991153748462584,,0.20296171871758986,-0.061345448619732096,-0.12697765654167573,0.11052212621912298
ACH-000948,0.06031219772960095,0.3467900100139898,-0.09389795400848476,-0.11341250719572732,-0.1135993450763898,-0.06010477425340094,0.0966823862041158,0.010126808725219844,-0.033708937048360525,0.28219514010372815,0.17157975898835978,-0.043159479958303854,-0.2273227044426604,-0.099335418829748,0.0674632049200309,,0.14571867421278645,0.09303246952854069,0.15502555995965583,0.1553683683950213
ACH-000959,0.10789499441432124,0.30364952307868176,-0.06276375344186763,0.004783059564755887,-0.2874207677868988,-0.04351301946862508,0.043711150592896125,0.01954000228811123,0.1341285503070056,0.2249990660911111,0.04578961060805581,0.060427974242133836,-0.21274815612365933,0.1014672250171878,0.23807574026918127,,0.12867668695819862,-0.026691160780178372,-0.04641198664355491,0.11548384126544015
ACH-000972,0.42746572081004397,0.25807752965026753,0.02485722694194685,-0.2625655938390923,-0.2180072923656164,-0.023508024780718187,-0.10019337881729715,0.1001697398698593,0.1460147576661599,0.12827712814788947,0.22082672873787404,0.0952015068389205,-0.1965575761236588,0.22203242611326549,-0.14032241619088304,,0.17947666653696437,-0.13990628438786126,0.10355435790906155,0.22265654361876677
ACH-000978,0.14605605450333747,0.03997529825728946,-0.1247628661534417,-0.1644228414215227,-0.027169303564083074,0.049926246494509476,-0.2893968025766431,0.10483283190862311,-0.038571049680414714,-0.15880950322528153,-0.23347910575924716,-0.007376329522840855,-0.15732856906081208,-0.21148627118276975,-0.38081229579746156,,0.20215462791140873,-0.06560855951557869,0.012721403893999464,0.12552870006376357
ACH-000979,0.2007878323658604,0.02936293770974034,0.10116622326196582,-0.3694299003761613,-0.05621345297564914,0.007738141803805547,-0.07216328835538843,0.04885525081833746,0.10052797343590111,0.1649263230287286,0.020222379701030108,0.145680523927757,-0.26867270713510283,0.07630390421690697,-0.010299953972504508,,0.14624969337782318,-0.18906725643091155,-0.16145119659331977,0.2797308801872921
ACH-001001,0.08126020500784863,0.09819354817290714,-0.05169773663298448,-0.16522646554521903,-0.01406010092632455,-0.09124438441572347,0.005342913709284858,0.05225943325581041,0.08287822476113238,0.17045935470510593,-0.08109857778711975,0.13608136737297843,-0.33917159264856334,-0.1555489951108685,0.021818568609865557,,0.03906150133846341,-0.15802525373835233,-0.08581616965956898,0.11597846256648543
ACH-001099,-0.033015579426548154,-0.20126700556664107,0.2616606241115362,-0.1742046198806604,-0.04421060911046399,-0.19458618747852188,-0.04756944038572048,-0.056010505143460676,0.2844714826290909,0.07010312769121023,0.044193662241437975,0.11733486136741618,0.04663091322478152,-0.09830077926940611,0.0827268743824516,,0.19500799135693336,-0.09548487451264256,-0.7611579025556487,-0.04827712564496478
ACH-001129,0.2297161475048779,0.011812272146396885,-0.16726826625476102,-0.5132877437205384,0.006997615684190064,0.160658735149175,-0.20832758952538533,0.16623326152682197,-0.15194672049960434,-0.012422243885717325,-0.08908155402260062,0.046636878876131826,-0.23869112758275884,-0.11566837808836684,0.07347202320279611,,0.15475003456681283,-0.09124710551700217,0.2719769727169381,0.25829488018103175
ACH-001192,0.03731516303030677,-0.05827390714723241,0.028273338376887065,-0.24811111163273242,-0.1626664794520987,-0.1369385008928792,-0.09528839336367206,0.06765191697933186,-0.05120390933279479,0.18806293419723402,-0.026626140130444547,0.05792040845015525,0.05714276661735948,-0.2533445661176549,-0.2637736573452347,,0.13637640468965603,0.0055892908822962675,-0.11610058079866152,0.214484308130038
ACH-001205,0.13526312255526066,-0.1029464857964506,0.0718675012159613,-0.38940372080033214,0.05324600676506312,-0.2830362337635531,-0.20924882814986756,0.20564398864765,0.048121182352665465,0.06529870962358687,0.1095067292588197,0.09723157659677158,-0.20984805082428182,-0.035489552469129826,-0.2430340290502676,,0.12369279092947294,-0.06396863594253505,-0.13876450116021177,0.16813399306646923
ACH-001229,0.03418234884477725,0.08260968450187116,0.02373435399707864,-0.22691370571327635,-0.015953491580180088,0.010770485114973465,-0.07406872535748725,0.008354531241467268,0.08951455275861045,-0.08310375951091056,0.07686613949158837,0.044007730524273925,-0.016824882551962156,0.00487651249832112,-0.15891835031341187,,0.09437054120164097,-0.030283166792381876,-0.141507514488413,0.01761817179305125
ACH-001233,-0.03181814686523871,0.16618615617588636,0.03599797346634555,0.05079304106963542,0.03145127424480673,-0.06409958612649799,-0.0843349574829851,0.03782631129383697,-0.0983516835779858,-0.15487575674446594,-0.02508264329039726,0.032355178952319735,-0.40715526471855695,-0.12214973365996265,0.008916089641276714,,0.12925381341794118,-0.10990338052159601,0.04776825394768161,0.11843477549522843
ACH-001302,-0.5278150234563339,0.040603548438686264,-0.2083202165823547,-0.07815914882008543,0.15827687329627332,-0.07605916785189848,-0.013109532734078014,0.24446826957256895,-0.23577849439995696,-0.10410468383339332,-0.04966443009673667,0.1762631251122721,-0.2928157107693275,-0.4101170692573931,0.0914089493098043,,0.014359373470119619,0.019042355675714967,-0.33073836756312197,0.3770355963404015
ACH-001328,0.07924035945777888,0.016912926551235382,-0.05750088037985562,-0.008402209108900424,-0.079291977403426,-0.008001696489056104,-0.11084754399237201,-0.05219898316626852,0.05428682561246122,-0.01291770550947606,-0.13285801288735638,0.16662956530035478,-0.16011288367395565,-0.09515871879191827,-0.2168240677845633,,0.1147981188677864,-0.08342209270488428,-0.12321809522111485,0.029885582218550595
ACH-001331,0.03343320683543248,0.020858761813389234,0.009276649581759592,0.06760618138100163,0.07117364896364566,-0.10166676255206228,0.02723514607335914,-0.08291278427635819,-0.20487394563266237,-0.06627448597673058,-0.1307831923257674,-0.06732188536493852,-0.20230326412023908,-0.13300177683286032,0.043387493032380334,,-0.042936355043411006,0.07054583777153256,-0.08542797143192427,-0.04035831046825493
ACH-001332,0.12140271160158439,0.4586994656447502,0.21242457141918944,-0.16801246094412337,-0.026012401429015213,-0.010254318850156569,0.10371206185762398,0.011198763972719308,0.2723903797301327,0.21397220036200865,0.1456456917772483,0.19361662064286905,-0.1607197608258018,-0.47209434062422795,-0.0949409239191773,,0.40240779331196896,-0.12449968671883915,0.12589256973347168,0.1663673698180137
ACH-001341,0.08963088708729221,0.029389434310288544,-0.0013723614759738288,-0.19425442856132602,-0.07502587092758024,-0.07714053892300307,-0.15656707075673232,0.060714984595746715,0.043676653991038226,0.010414264211719863,-0.11039918999404187,0.014988078382666775,-0.05450182854810462,-0.05402964817769275,0.0797414304729293,,0.026903499930471905,-0.2711774778486793,-0.035357819447405285,-0.008560049107542878
ACH-001354,0.012038438788417441,0.17142052785678205,0.024222947756951607,0.03081235815359437,-0.10661527889890329,0.022129381735836708,-0.04017181980551895,-0.06912840630422291,-0.05406442635037743,-0.07648250898110814,-0.03179576782465714,-0.04620896219952483,-0.20099382575738903,0.07907064099350569,0.07309689956884902,,0.175723958553904,-0.057860406246604545,-0.234839867789137,0.16753225877407615
ACH-001366,-0.05554155518005983,0.10946581747349968,-0.1515765000407088,-0.2626775995953098,0.003909568613176803,-0.2639795645867907,-0.10677684610583392,-0.05954536756955689,0.08205284758945645,-0.07499951087233306,-0.04252572695781909,0.027046896936906983,-0.08316222074160202,-0.04928348389850815,-0.10587936721341339,,0.12409295755593068,-0.10256832011158219,-0.14179486924930684,0.21040796366443784
ACH-001377,-0.03698649237194438,0.283722181125693,0.036658392020921804,-0.04131605303257606,0.07521351102518714,-0.03398321168864927,0.19738889566965245,0.15033128193692952,0.07229412061853747,-0.006179917846491377,-0.0004422521423399252,0.1468814177350677,-0.09190024620440931,-0.3112843974161015,-0.050819491086265774,,0.10473733466463839,-0.02475982652262125,-0.15561076438422833,0.21856763518559172
ACH-001391,-0.1248503425159761,0.036875601910255705,0.04252099279882314,-0.05199538570329629,-0.23188337859053815,-0.26739215253264387,-0.17705394102370026,-0.05261236686126178,0.2639306561220289,0.07897239224062298,0.20299874321020323,-0.028084581567229455,-0.1308502847210365,0.23852351096048693,-0.18539930681539868,,-0.0355997628843486,-0.12970271977522999,-0.11588890163836524,0.2012317231655358
ACH-001399,-0.16314509173378086,-0.009157869363855134,-0.058276062494766426,0.047737150420358004,-0.16894274143706506,-0.014217246621866256,-0.041859925609506306,0.23763995482251588,0.27250198385791014,-0.22944999672125163,-0.03331824691227857,0.09229710150473594,-0.26526192498215084,-0.30642205719588334,-0.14976368984156546,,0.15548831359566184,-0.21618881791795355,-0.1198601775334458,0.17555797223191083
ACH-001408,0.08103507000583027,0.07367579628854322,-0.1440666391998521,-0.1862133799766751,-0.08535834095955593,0.05684060564835026,-0.06403124335912525,0.0024240563255308253,0.03671337898624536,-0.1057846538304699,0.10718890058218757,0.07258824759297042,-0.10677367439285224,-0.19175402344758546,-0.06096187916925229,,0.18109257399486828,0.010586427469460716,0.09556630974416737,0.14607823144821996
